client_mac,client_ipv4,client_ipv6,site_name,site_location,site_description,ap_name,ap_description,device_ipv4,device_ipv6,ap_mac,user_name,ssid,rssi_strength,data_uploaded_(mb),data_downloaded_(mb),interface,channel,radio_id,uptime,association_time,disassociation_time,host_name,device_type,device_os,protocol,snr,created_at,sap_id,group_name,apgroupname,subapgroup1,subapgroup2,subapgroup3,subapgroup4,waniaxru26,waniaxru52,waniaxru106,waniaxru242,waniaxru484,waniaxru996,waniaxtxmcs48,waniaxtxmcs24,waniaxtxmcs12,waniaxtxmcs6,waniaxtxmcs54,waniaxtxmcs36,waniaxtxmcs18,waniaxtxmcs9,waniaxrxmcs48,waniaxrxmcs24,waniaxrxmcs12,waniaxrxmcs6,waniaxrxmcs54,waniaxrxmcs36,waniaxrxmcs18,waniaxrxmcs9,hkru26,hkru52,hkru106,hkru242,hkru484,hkru996,hktxmcs48,hktxmcs24,hktxmcs12,hktxmcs6,hktxmcs54,hktxmcs36,hktxmcs18,hktxmcs9,hkrxmcs48,hkrxmcs24,hkrxmcs12,hkrxmcs6,hkrxmcs54,hkrxmcs36,hkrxmcs18,hkrxmcs9,bssid,anomaly_score,anomaly_score_adjusted,spike_driven,is_anomaly,source_module,total_mcs_activity
7E-DF-09-FD-A5-74,192.168.171.126,2405:200:902:600:6182:b3a5:12ab:36aa,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-84,1.42,7.54,5GHz,36,802.11axa,01:57:30,14-05-2025 14:56:59,,Galaxy-S23,MOBILE_TABLET,Generic Android,1.3,12,14-05-2025 16:54,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0472440003241599,0.0047244000324159,False,True,Performance,
A8-BA-69-B2-B2-2F,172.24.20.73,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-81,0.0,0.0,5GHz,124,802.11axa,00:00:52,15-05-2025 14:48:45,15-05-2025 14:49:37,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,14,15-05-2025 14:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0469254983917768,0.0046925498391776,False,True,Performance,
D2-D4-D9-40-F2-20,172.24.19.107,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-77,0.02,0.1,5GHz,149,802.11axa,00:00:14,14-05-2025 20:43:57,,OPPO-F19,MOBILE_TABLET,Generic Android,1.3,17,14-05-2025 20:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0467742413997036,0.0046774241399703,False,True,Performance,
04-56-E5-59-3D-78,172.24.17.31,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,,00:06:ae:60:57:db,,5G_R&D,-47,0.01,0.02,5GHz,124,802.11axa,00:00:18,14-05-2025 20:07:15,,durgesh,Laptop_PC,Linux Ubuntu 20.04,1.3,48,14-05-2025 20:07,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0467607020537614,0.0046760702053761,False,True,Performance,
C4-75-AB-BA-38-03,,2405:200:902:600:6ca:a7d0:465a:c8b3,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-54,0.14,0.15,5GHz,36,802.11axa,00:00:03,15-05-2025 10:59:50,15-05-2025 10:59:53,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,41,15-05-2025 11:00,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0467545540209831,0.0046754554020983,False,True,Performance,
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:13:13,14-05-2025 16:26:08,,iPhone,MOBILE_TABLET,Apple iOS,1.3,9,14-05-2025 16:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0466991654146369,0.0046699165414636,False,True,Performance,
7A-B8-B6-7B-5D-34,172.24.20.236,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:13:16,15-05-2025 13:11:06,,Sai-Prakash-s-M35,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 13:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0466991654146369,0.0046699165414636,False,True,Performance,
36-34-3D-76-D5-CE,172.24.19.234,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-82,0.0,0.0,5GHz,124,802.11axa,00:01:08,14-05-2025 19:30:57,,iPhone,MOBILE_TABLET,Apple iOS,1.3,13,14-05-2025 19:32,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.0464228171732461,0.0046422817173246,False,True,Performance,
42-06-65-6F-E2-26,172.24.20.107,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-52,0.07,0.01,5GHz,124,802.11axa,00:00:10,15-05-2025 10:55:54,,Redmi-12-5G,MOBILE_TABLET,Generic Android,1.3,43,15-05-2025 10:56,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0461693232814774,0.0046169323281477,False,True,Performance,
60-E3-2B-BC-C4-5B,172.24.19.47,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,00:58:50,15-05-2025 11:05:31,,kartheek,Laptop_PC,Linux Ubuntu 20.04,1.3,10,15-05-2025 12:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0460172048919531,0.0046017204891953,False,True,Performance,
1C-57-DC-74-3E-17,172.24.22.24,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-81,0.0,0.0,5GHz,112,802.11axa,06:46:41,15-05-2025 08:07:40,,HFCLs-Air,Laptop_PC,Mac OS X,1.3,13,15-05-2025 14:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,00:06:AE:84:F8:27,0.045905596683886,0.0045905596683886,False,True,Performance,
60-E3-2B-BC-C4-5B,172.24.19.47,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-83,0.0,0.0,5GHz,112,802.11axa,01:28:50,15-05-2025 11:05:31,,kartheek,Laptop_PC,Linux Ubuntu 20.04,1.3,11,15-05-2025 12:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00:06:AE:84:F8:27,0.0457513455862204,0.004575134558622,False,True,Performance,
C4-75-AB-BC-00-7F,172.24.22.230,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-84,0.05,0.17,5GHz,124,802.11axa,00:02:02,15-05-2025 11:27:45,,BLR5GLAPSAKTHI,Laptop_PC,Windows 10,1.3,10,15-05-2025 11:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0455082210703635,0.0045508221070363,False,True,Performance,
10-91-D1-6E-41-41,172.24.21.34,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-54,0.0,0.0,5GHz,149,802.11axa,00:00:02,14-05-2025 16:34:09,,BLRPLMLAPMANISH,Laptop_PC,Windows 10,1.3,40,14-05-2025 16:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.0454080235962423,0.0045408023596242,False,True,Performance,
BA-63-6A-17-44-22,172.24.21.161,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-83,0.0,0.0,5GHz,112,802.11axa,01:32:18,15-05-2025 08:07:04,,Pixel-7a,MOBILE_TABLET,Generic Android,1.3,11,15-05-2025 09:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00:06:AE:84:F8:27,0.0453431172283744,0.0045343117228374,False,True,Performance,
70-32-17-0D-66-6E,172.24.17.241,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-53,0.04,0.02,5GHz,112,802.11axa,00:00:05,15-05-2025 10:29:21,,megha,Laptop_PC,Linux Ubuntu 20.04,1.3,41,15-05-2025 10:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0453168734571958,0.0045316873457195,False,True,Performance,
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-76,0.0,0.0,5GHz,112,802.11axa,26:03:08,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,18,15-05-2025 09:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0451111233280754,0.0045111123328075,False,True,Performance,
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-76,0.0,0.0,5GHz,112,802.11axa,26:48:08,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,18,15-05-2025 10:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0451111233280754,0.0045111123328075,False,True,Performance,
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:13:21,15-05-2025 11:45:29,15-05-2025 11:58:50,iPhone,MOBILE_TABLET,Apple iOS,1.3,10,15-05-2025 11:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0451004134494075,0.0045100413449407,False,True,Performance,
FE-0F-61-0B-BA-06,172.24.21.77,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:17:25,15-05-2025 10:36:57,,OnePlus-9-Pro-5G,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 10:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,00:06:AE:84:F8:27,0.0449534404856716,0.0044953440485671,False,True,Performance,
56-AC-E3-01-F4-C5,172.24.19.189,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-79,0.01,0.02,5GHz,124,802.11axa,00:00:22,15-05-2025 09:56:26,,iPhone,MOBILE_TABLET,Apple iOS,1.3,16,15-05-2025 09:56,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.0447709664615594,0.0044770966461559,False,True,Performance,
0E-02-3E-20-8B-3F,192.168.70.206,,Guest_BLR | TEST-A | TEST-A,D32,,Wallplate,,192.168.70.92,fe80::206:aeff:fec4:5766,00:06:ae:c4:57:66,,Guest_Network,-85,0.08,0.07,5GHz,36,802.11axa,00:17:28,15-05-2025 12:06:38,,subodh-s-A55,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 12:24,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:C4:57:56;00:06:AE:C4:57:57,0.0445807887972,0.00445807887972,False,True,Performance,
16-32-F8-A5-C7-16,172.24.18.159,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,00:17:23,15-05-2025 10:11:55,15-05-2025 10:29:18,Nothing-phone-1,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 10:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.0445807887972,0.00445807887972,False,True,Performance,
C4-75-AB-BA-38-03,,2405:200:902:600:6ca:a7d0:465a:c8b3,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-54,0.11,0.08,5GHz,36,802.11axa,00:00:04,15-05-2025 14:39:21,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,42,15-05-2025 14:39,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0445484504232226,0.0044548450423222,False,True,Performance,
7C-21-4A-FC-DC-85,172.24.17.138,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-38,0.05,0.23,5GHz,124,802.11axa,00:56:19,15-05-2025 11:20:49,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,57,15-05-2025 12:17,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0444825630381221,0.0044482563038122,False,True,Performance,
70-32-17-14-38-7C,192.168.171.127,2405:200:902:600:97c0:41e2:85aa:d926,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.26,0.38,2.4GHz,8,802.11axg,00:54:19,15-05-2025 10:54:07,,shashank,Laptop_PC,Linux Ubuntu 20.04,6.3,57,15-05-2025 11:48,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0444825630381221,0.0044482563038122,False,True,Performance,
36-01-05-4C-C6-38,172.24.21.114,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-85,0.0,0.0,5GHz,124,802.11axa,00:12:11,15-05-2025 09:48:48,,iPhone,MOBILE_TABLET,Apple iOS,1.3,10,15-05-2025 10:01,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0442851130698871,0.0044285113069887,False,True,Performance,
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-40,0.05,0.05,2.4GHz,8,802.11axg,00:03:47,14-05-2025 22:29:39,,mi,Laptop_PC,Windows 10,6.3,55,14-05-2025 22:33,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0442662291604225,0.0044266229160422,False,True,Performance,
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.06,0.06,2.4GHz,8,802.11axg,09:03:47,14-05-2025 22:29:39,,mi,Laptop_PC,Windows 10,6.3,57,15-05-2025 07:33,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.044243713093659,0.0044243713093659,False,True,Performance,
B6-EB-24-3D-DD-4B,192.168.171.138,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-79,0.02,0.03,5GHz,36,802.11axa,00:00:23,15-05-2025 09:30:00,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,17,15-05-2025 09:30,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0442231660444869,0.0044223166044486,False,True,Performance,
7C-21-4A-FC-DC-85,172.24.17.138,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-38,0.09,0.26,5GHz,124,802.11axa,00:51:19,15-05-2025 11:20:49,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,57,15-05-2025 12:12,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0440751928308458,0.0044075192830845,False,True,Performance,
16-74-B6-97-24-74,172.24.19.220,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-85,0.0,0.0,5GHz,124,802.11axa,00:04:03,15-05-2025 13:38:05,,iPhone,MOBILE_TABLET,Apple iOS,1.3,10,15-05-2025 13:42,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0439013032884533,0.0043901303288453,False,True,Performance,
7C-21-4A-FC-5E-59,172.24.16.212,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-39,0.25,0.87,5GHz,124,802.11axa,00:22:33,15-05-2025 09:03:26,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,56,15-05-2025 09:25,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0437369383452354,0.0043736938345235,False,True,Performance,
E2-0E-6B-9F-0B-CC,192.168.171.176,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-82,0.21,0.31,5GHz,36,802.11axa,04:52:41,15-05-2025 11:11:41,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,14,15-05-2025 16:04,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0436558092542869,0.0043655809254286,False,True,Performance,
7C-21-4A-FC-DC-85,172.24.17.138,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-38,0.23,0.74,5GHz,124,802.11axa,02:06:19,15-05-2025 11:20:49,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,57,15-05-2025 13:27,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0434939755271693,0.0043493975527169,False,True,Performance,
BA-63-6A-17-44-22,172.24.21.161,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-86,0.74,0.74,5GHz,124,802.11axa,00:04:22,15-05-2025 16:07:46,,Pixel-7a,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 16:12,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.0434685152065241,0.0043468515206524,False,True,Performance,
70-32-17-14-38-7C,192.168.171.127,2405:200:902:600:97c0:41e2:85aa:d926,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-39,0.81,1.86,2.4GHz,8,802.11axg,00:14:20,15-05-2025 10:54:07,,shashank,Laptop_PC,Linux Ubuntu 20.04,6.3,56,15-05-2025 11:08,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0431252610954602,0.004312526109546,False,True,Performance,
70-32-17-14-38-7C,192.168.171.127,2405:200:902:600:97c0:41e2:85aa:d926,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-38,0.46,5.97,2.4GHz,8,802.11axg,01:09:20,15-05-2025 10:54:07,,shashank,Laptop_PC,Linux Ubuntu 20.04,6.3,57,15-05-2025 12:03,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.0429720054137633,0.0042972005413763,False,True,Performance,
