client_mac,ap_mac,ap_name,created_at,rx_bytes,tx_bytes,rx_packets,tx_packets,rssi,snr,data_rate_from,data_rate_to
C4-75-AB-BA-37-F9,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:07:27+00,1631998.0,22144180.0,8235.0,19936.0,-51,44,6.06,85.14
3A-EE-80-B1-68-A1,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:07:27+00,147313.0,307901.0,686.0,633.0,-89,6,2.71,6.26
E6-24-83-E4-E1-6F,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:07:27+00,187145.0,351080.0,1149.0,986.0,-51,44,0.95,1.79
02-2F-E7-62-C4-30,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:07:27+00,116156.0,98628.0,762.0,546.0,-52,43,0.59,0.52
56-84-D5-AA-CE-C6,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:07:27+00,9013338.0,13833684.0,15804.0,15200.0,-50,45,38.95,60.31
5A-EF-13-DA-D1-B7,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:07:27+00,82227.0,221827.0,434.0,411.0,-90,5,8.92,30.95
72-A5-36-37-D7-79,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,0.0,0.0,0.0,0.0,-75,22,0.0,0.0
36-92-F3-2A-24-CD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,26735.0,42216.0,166.0,132.0,-65,29,0.47,0.78
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,50731.0,240708.0,369.0,416.0,-47,47,0.44,2.24
2A-5C-A7-BC-01-AD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,1680.0,3664.0,40.0,54.0,-65,29,0.05,0.09
70-32-17-0D-66-41,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,2937.0,1533.0,33.0,19.0,-59,35,0.12,0.09
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,26894.0,326592.0,266.0,331.0,-52,42,0.34,4.69
2E-B5-AE-2F-24-FE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,43173.0,480786.0,422.0,458.0,-62,32,0.8,9.39
F8-AC-65-00-CF-9E,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,38637.0,26270.0,161.0,118.0,-83,11,0.47,0.36
6A-FD-DC-31-4A-C8,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,494268.0,2796569.0,2030.0,3541.0,-59,35,4.09,23.96
70-32-17-0D-E1-F7,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,31592.0,35057.0,402.0,115.0,-50,44,0.14,0.5
72-D7-40-2D-17-DD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,717005.0,12665552.0,4002.0,10743.0,-56,38,2.99,53.31
16-09-44-6E-9F-B9,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,400972.0,2828569.0,2040.0,3339.0,-47,47,3.06,19.73
50-84-92-94-96-34,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:07:27+00,170665.0,218761.0,1149.0,572.0,-43,51,0.73,1.34
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:27:33+00,1120386.0,1773758.0,2482.0,2904.0,-30,65,4.74,8.93
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:27:33+00,5133.0,9812.0,68.0,72.0,-57,38,0.15,0.25
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:27:33+00,1673362.0,2566118.0,5357.0,4888.0,-50,45,5.88,9.35
8A-9F-67-72-E5-3F,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:29:43+00,1133526.0,23827423.0,3321.0,20683.0,-73,22,7.63,174.95
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
70-32-17-CA-90-31,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,378505.0,346571.0,856.0,636.0,-49,46,2.08,2.14
D0-49-7C-28-72-C9,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,4394.0,4146.0,64.0,55.0,-61,34,0.09,0.09
66-20-81-1E-F3-DE,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,225161.0,622850.0,1174.0,1039.0,-59,36,1.7,5.2
BE-4F-39-2D-DC-87,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,328125.0,4342423.0,1593.0,3852.0,-82,13,5.17,78.53
86-6E-94-3A-96-5A,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,54882.0,133340.0,338.0,353.0,-60,35,0.84,2.37
EA-1F-F3-44-B5-82,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,298664.0,421018.0,869.0,977.0,-78,17,12.15,8.94
EA-0A-C1-60-0C-A0,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:30:29+00,189624.0,2037849.0,988.0,1950.0,-69,26,3.86,49.75
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 05:32:22+00,174901.0,178566.0,1934.0,961.0,-30,65,0.58,1.0
70-32-17-CA-84-B0,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 05:32:22+00,15893900.0,4557466.0,14545.0,7376.0,-68,28,67.19,22.14
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,3301.0,3192.0,40.0,39.0,-60,35,0.09,0.09
90-65-84-4B-9E-48,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,366021.0,515066.0,1298.0,1405.0,-50,45,1.49,2.09
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,1043978.0,990063.0,1887.0,1578.0,-53,42,5.96,5.76
86-96-F1-82-5D-A0,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,33070.0,19268.0,281.0,186.0,-40,55,0.31,0.21
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,595470.0,1273958.0,1575.0,1900.0,-27,68,2.89,7.78
0E-07-85-FA-61-18,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,584869.0,20787059.0,2057.0,17416.0,-51,44,4.64,165.04
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,1512.0,2632.0,36.0,41.0,-58,37,0.05,0.07
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,1474103.0,2610151.0,4496.0,4344.0,-45,50,5.16,9.48
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:32:28+00,576285.0,6297819.0,3180.0,5126.0,-62,33,2.37,27.21
C4-75-AB-B5-94-E7,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,1485642.0,1486343.0,3088.0,2665.0,-62,33,6.05,6.98
70-32-17-CA-7D-D5,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,3422003.0,3640641.0,4306.0,5061.0,-52,43,18.57,19.64
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,18411858.0,23730078.0,25848.0,21053.0,-57,38,75.87,106.79
50-84-92-94-E4-9F,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,515645.0,627256.0,1639.0,1424.0,-67,28,2.74,3.37
FE-0F-61-0B-BA-06,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,341357.0,481288.0,1161.0,982.0,-71,24,3.62,6.18
70-32-17-D0-0E-4E,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,1266462.0,3207372.0,10358.0,18082.0,-47,48,4.61,11.73
EA-70-1B-56-40-68,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,94755.0,1212653.0,688.0,1246.0,-49,46,1.2,19.74
90-4C-C5-F3-18-0C,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,161207.0,750069.0,619.0,1013.0,-73,22,2.04,9.9
70-32-17-CF-0A-58,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,276402.0,420950.0,1064.0,941.0,-67,28,1.48,2.76
6E-1F-F1-62-98-19,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,306750.0,378695.0,1111.0,949.0,-44,51,1.46,1.89
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,309585.0,932744.0,877.0,1097.0,-42,53,2.0,6.33
04-56-E5-59-3D-05,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,728668.0,1950320.0,2680.0,3295.0,-48,47,2.96,8.0
60-E3-2B-BC-C4-5B,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,305078.0,175974.0,608.0,559.0,-68,27,2.57,1.59
6E-8B-FF-B9-18-7C,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,902950.0,8458132.0,3763.0,7950.0,-65,30,6.39,64.03
8A-9F-67-72-E5-3F,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,1314287.0,48804211.0,3944.0,40351.0,-68,27,5.89,229.14
EA-1F-F3-44-B5-82,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,248.0,360.0,2.0,5.0,-85,10,0.24,0.35
86-6E-94-3A-96-5A,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,17634.0,53147.0,113.0,124.0,-70,25,4.31,17.3
50-84-92-80-AF-4D,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:34:44+00,412942.0,336893.0,821.0,760.0,-67,28,13.44,12.65
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:35:28+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
70-32-17-CA-90-31,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:35:28+00,569148.0,787301.0,1508.0,1259.0,-49,46,3.09,5.57
B6-6C-40-E2-FA-CE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,166899.0,165164.0,466.0,455.0,-79,15,2.59,2.24
F8-89-D2-B8-F4-59,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,2738598.0,5214066.0,10554.0,13706.0,-55,39,9.04,17.62
9A-B4-7D-BC-96-1F,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,255332.0,555102.0,970.0,882.0,-55,39,4.53,10.42
70-32-17-14-39-8A,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,1668789.0,23144104.0,12961.0,17843.0,-54,40,6.79,97.42
A2-F4-6E-EE-D7-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,9009935.0,238805555.0,47856.0,174766.0,-56,38,34.24,829.92
A6-36-73-35-C8-8C,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,33910.0,24953.0,238.0,135.0,-81,13,0.55,0.53
3A-EE-80-B1-68-A1,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,457195.0,9977688.0,3171.0,7962.0,-56,38,2.6,63.69
2A-5C-A7-BC-01-AD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,251412.0,1636345.0,1259.0,2041.0,-60,34,2.23,15.82
9E-08-B6-05-07-69,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,248.0,2196.0,2.0,8.0,-76,18,0.24,2.14
EA-1F-F3-44-B5-82,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,1046962.0,6550645.0,4070.0,6654.0,-73,21,14.82,63.97
16-09-44-6E-9F-B9,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,7923.0,12213.0,90.0,50.0,-51,43,0.3,0.6
26-40-8C-31-F8-11,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:37:29+00,19432.0,34371.0,79.0,81.0,-81,13,2.37,5.59
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,892399.0,529141.0,4449.0,2927.0,-50,45,4.71,3.0
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,750914.0,737300.0,2444.0,2576.0,-48,47,2.65,2.6
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,22843.0,43873.0,284.0,262.0,-58,37,0.16,0.3
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,8410.0,7701.0,125.0,103.0,-67,28,0.08,0.08
70-32-17-14-27-3D,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,3295460.0,6778129.0,11302.0,18861.0,-41,54,10.73,22.06
70-32-17-0E-CC-11,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,1208058.0,7317527.0,4951.0,20620.0,-44,51,3.93,23.82
CA-67-03-46-AC-E0,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,102433.0,185492.0,509.0,391.0,-63,32,1.02,1.99
BC-03-58-DE-27-6D,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:39:38+00,273187.0,333623.0,822.0,740.0,-60,35,2.64,3.23
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:42:36+00,930490.0,394773.0,1905.0,1554.0,-46,49,4.06,2.0
60-E3-2B-BD-81-4D,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:42:36+00,158685.0,289114.0,1068.0,826.0,-89,6,1.19,2.28
50-84-92-80-AF-4D,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:42:36+00,82012.0,155144.0,269.0,302.0,-87,8,3.2,7.97
AC-74-B1-DC-4A-38,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:42:36+00,3253040.0,41012017.0,20216.0,29900.0,-57,38,12.81,171.89
70-32-17-D0-0E-4E,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:42:36+00,345663.0,969122.0,2237.0,2501.0,-71,24,1.28,3.67
A2-B1-24-2C-6E-26,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,188528.0,326905.0,791.0,758.0,-54,42,2.0,3.71
F4-7B-09-29-22-37,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,354169.0,450395.0,1563.0,1562.0,-58,38,1.33,1.72
62-EE-DE-11-99-A7,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,134365.0,208233.0,523.0,522.0,-66,30,3.36,6.16
BA-BB-58-AF-00-26,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,470551.0,1267081.0,1828.0,2128.0,-71,25,3.31,9.17
3E-E4-F3-9A-70-40,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,30526.0,64952.0,235.0,192.0,-79,16,0.58,2.19
7C-21-4A-FB-2F-D9,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,9884845.0,14844591.0,24415.0,23427.0,-53,43,35.1,53.49
64-79-F0-D2-F5-19,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:42:14+00,3043181.0,16267806.0,9552.0,17231.0,-56,40,21.38,119.45
90-E8-68-CA-7B-EB,00:06:ae:c4:57:66,Wallplate,2025-08-06 05:42:29+00,2111.0,989.0,28.0,10.0,-72,23,0.11,0.12
72-A5-36-37-D7-79,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,0.0,0.0,0.0,0.0,-75,22,0.0,0.0
36-92-F3-2A-24-CD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,40899.0,54140.0,242.0,187.0,-66,28,0.63,0.88
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,75559.0,246316.0,430.0,445.0,-48,46,0.53,1.96
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,32129.0,144197.0,263.0,263.0,-54,40,0.39,1.93
2E-B5-AE-2F-24-FE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,24195.0,69520.0,145.0,158.0,-62,32,0.46,1.48
F8-AC-65-00-CF-9E,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,23883.0,261040.0,183.0,279.0,-81,13,0.3,3.64
6A-FD-DC-31-4A-C8,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:42:33+00,84892.0,221449.0,441.0,541.0,-59,35,1.43,3.49
F8-89-D2-B8-F4-59,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,2130578.0,7542829.0,9168.0,13663.0,-55,39,7.3,26.4
70-32-17-14-39-8A,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,3570.0,2684.0,85.0,39.0,-54,40,0.06,0.07
A2-F4-6E-EE-D7-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,9036272.0,163306924.0,37568.0,118925.0,-53,41,29.32,529.83
3A-EE-80-B1-68-A1,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,164602.0,343893.0,830.0,723.0,-50,44,1.17,3.0
16-09-44-6E-9F-B9,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,17353.0,31094.0,119.0,128.0,-52,42,0.39,0.55
2C-7B-A0-C9-D7-36,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,447998.0,7237856.0,2294.0,5769.0,-80,14,2.31,37.8
DE-C5-82-1D-2E-83,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,1489326.0,14458325.0,8062.0,11916.0,-59,35,10.39,99.43
EA-1F-F3-44-B5-82,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,1788908.0,5253985.0,5308.0,7686.0,-70,24,6.62,20.04
26-40-8C-31-F8-11,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,30603.0,130365.0,242.0,201.0,-83,11,1.3,8.49
BE-EE-98-0A-E9-EA,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:47:35+00,34817874.0,853775198.0,429166.0,565783.0,-54,40,336.65,8337.65
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 05:47:26+00,192047.0,174047.0,2168.0,955.0,-31,64,0.63,1.0
70-32-17-CA-84-B0,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 05:47:26+00,1518.0,0.0,26.0,0.0,-66,30,0.15,0.0
90-E8-68-CA-7B-EB,00:06:ae:c4:57:66,Wallplate,2025-08-06 05:47:28+00,4129.0,2053.0,55.0,22.0,-72,23,0.09,0.11
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,15282.0,23715.0,85.0,82.0,-68,27,0.4,0.68
90-65-84-4B-9E-48,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,722687.0,946890.0,2480.0,2266.0,-51,44,2.66,3.5
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,1907869.0,1880894.0,8358.0,9703.0,-54,41,7.36,7.59
86-96-F1-82-5D-A0,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,423466.0,759224.0,1469.0,1333.0,-25,70,3.11,6.03
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,458229.0,1610021.0,1473.0,1973.0,-28,67,2.39,11.31
0E-07-85-FA-61-18,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,102246.0,250002.0,568.0,612.0,-48,47,1.35,3.17
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-06 05:47:34+00,22335.0,19297.0,99.0,95.0,-57,38,0.61,0.51
5A-8F-84-E5-A5-38,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:50:25+00,3318.0,2878.0,44.0,31.0,-65,30,0.14,0.15
90-E8-68-CA-7B-EB,00:06:ae:c4:57:66,Wallplate,2025-08-06 05:52:27+00,3317.0,989.0,43.0,10.0,-71,24,0.1,0.12
72-A5-36-37-D7-79,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,0.0,974.0,0.0,14.0,-73,22,0.0,0.95
36-92-F3-2A-24-CD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,37873.0,42533.0,218.0,184.0,-64,30,0.51,0.59
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,85998.0,110263.0,461.0,387.0,-47,47,0.67,0.89
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,16666.0,28725.0,159.0,119.0,-52,42,0.25,0.46
2E-B5-AE-2F-24-FE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,66931.0,241626.0,406.0,373.0,-68,26,0.92,3.75
F8-AC-65-00-CF-9E,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,15978.0,130679.0,188.0,184.0,-80,14,0.2,1.88
70-32-17-0D-E1-F7,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,140826.0,1211851.0,888.0,1189.0,-51,43,0.97,8.33
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,471265.0,738062.0,1798.0,1666.0,-83,11,2.05,3.45
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,2571073.0,148103910.0,21018.0,102216.0,-64,30,8.37,482.11
70-32-17-0D-66-41,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:35+00,5433.0,2609.0,59.0,37.0,-59,35,0.1,0.07
A6-6F-A6-E5-9C-06,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,237465.0,399831.0,991.0,817.0,-74,20,3.62,5.92
B6-6C-40-E2-FA-CE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,50583.0,56731.0,184.0,172.0,-82,12,1.07,1.09
F8-89-D2-B8-F4-59,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,5483996.0,57964547.0,42508.0,43923.0,-60,34,18.79,202.16
70-32-17-14-39-8A,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,3108.0,3156.0,74.0,44.0,-54,40,0.06,0.08
A2-F4-6E-EE-D7-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,7171887.0,62944573.0,26262.0,51512.0,-54,40,23.42,205.58
3A-EE-80-B1-68-A1,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,332339.0,736818.0,1786.0,2374.0,-58,36,1.8,4.41
16-09-44-6E-9F-B9,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,190256.0,356980.0,801.0,856.0,-49,45,2.9,5.13
2C-7B-A0-C9-D7-36,00:06:ae:60:0f:57,Zone_B1,2025-08-06 05:52:36+00,107904.0,182748.0,580.0,542.0,-83,11,0.76,1.28
70-32-17-CF-0A-58,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,190222.0,444796.0,800.0,762.0,-69,26,1.07,2.82
9A-B4-7D-BC-96-1F,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,192467.0,671464.0,855.0,817.0,-52,43,2.21,8.3
5A-F7-D8-69-9B-73,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,32310.0,398009.0,254.0,460.0,-49,46,0.69,7.62
DA-32-AB-F7-04-B8,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,38816.0,52639.0,243.0,212.0,-61,34,0.49,0.7
D2-B8-FD-40-82-66,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,8343.0,14314.0,77.0,61.0,-52,43,0.2,0.39
86-35-FA-81-49-3B,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,28793.0,206203.0,182.0,170.0,-77,18,7.03,50.34
12-18-95-A6-D3-FD,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,16454.0,28729.0,143.0,106.0,-75,20,0.27,0.72
C8-15-4E-5A-CF-D0,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,1120844.0,31424389.0,10203.0,22808.0,-41,54,6.63,197.99
8C-E9-EE-44-14-07,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,43602.0,229950.0,350.0,392.0,-46,49,0.63,3.3
5A-EF-13-DA-D1-B7,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:54:40+00,442570.0,2037446.0,1678.0,2132.0,-58,37,18.01,86.51
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
70-32-17-CA-90-31,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,136108.0,143839.0,625.0,417.0,-53,42,0.75,0.96
D0-49-7C-28-72-C9,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,12599.0,16328.0,97.0,81.0,-72,23,0.22,0.32
66-20-81-1E-F3-DE,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,75089.0,389359.0,535.0,555.0,-68,27,0.74,4.18
F8-89-D2-B8-F4-0F,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,6935450.0,50205061.0,22755.0,77736.0,-58,37,22.58,163.97
EA-0A-C1-60-0C-A0,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,1629800.0,71601165.0,13553.0,56903.0,-61,34,9.31,485.58
5A-8F-84-E5-A5-38,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,14882.0,15726.0,173.0,156.0,-57,38,0.2,0.24
86-96-F1-82-5D-A0,00:06:ae:60:7b:b7,Zone-A,2025-08-06 05:55:24+00,1421332.0,30816804.0,7495.0,25942.0,-91,4,13.88,307.09
A2-B1-24-2C-6E-26,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:57:20+00,588691.0,1866245.0,2441.0,2698.0,-92,4,5.81,19.6
F4-7B-09-29-22-37,00:06:ae:6d:7b:0d,PALC,2025-08-06 05:57:20+00,3897122.0,1326414.0,4846.0,4312.0,-59,37,13.64,4.66
9E-08-B6-05-07-69,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:59:40+00,9876193.0,708157614.0,129823.0,471499.0,-57,38,46.37,3546.46
50-84-92-80-AF-4D,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:59:40+00,470541.0,181032.0,995.0,918.0,-70,25,2.33,0.91
8A-9F-67-72-E5-3F,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:59:40+00,64251.0,46420.0,363.0,312.0,-57,38,0.62,0.5
70-32-17-CF-0A-58,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:59:40+00,131416.0,313763.0,644.0,596.0,-68,27,0.83,2.06
9A-B4-7D-BC-96-1F,00:06:ae:60:65:89,Zone-D1,2025-08-06 05:59:40+00,11385.0,21417.0,94.0,83.0,-51,44,0.26,0.52
