site_id,serial_no,created_at,created_time,client_mac,host_name,rx_bytes,device_type,client_classification,op_mode,snr,authenticated,ip_address,rx_packets,ssid,associated,bss_mac,up_time,total_chutilization,tx_bytes,rssi,ip6_address,device_os,ssid_index,interface,tx_packets,association_time,ipv6_rx_bytes,ipv6_tx_bytes,ipv6_rx_packets,ipv6_tx_packets,client_retry_count,tx_active_time,rx_active_time,total_active_time,data_rate_from,data_rate_to,data_rate,ipv4_tx_bytes,ipv4_rx_bytes,ipv4_tx_packets,ipv4_rx_packets,user_name,site_name,group_name,ap_group_name,sub_ap_group1,sub_ap_group2,sub_ap_group3,sub_ap_group4,sub_ap_group5,ap_description,sap_id,ap_name,ipv4,ipv6,channel,ap_mac,kicked_off,kick_off_time,group_location,group_description,protocol,radio_id,dissociation_time,search_index,reason_code,vlan_id,bssid,created_at_timestamp,tx_bytes_usage,rx_bytes_usage,ru26,ru52,ru106,ru242,ru484,ru996,tx_mcs48,tx_mcs24,tx_mcs12,tx_mcs6,tx_mcs54,tx_mcs36,tx_mcs18,tx_mcs9,rx_mcs48,rx_mcs24,rx_mcs12,rx_mcs6,rx_mcs54,rx_mcs36,rx_mcs18,rx_mcs9,tenant_name,Anomaly_Score,contributing_metric_1_name,contributing_metric_1_score,contributing_metric_1_original_value,contributing_metric_1_reconstructed_value,contributing_metric_2_name,contributing_metric_2_score,contributing_metric_2_original_value,contributing_metric_2_reconstructed_value,contributing_metric_3_name,contributing_metric_3_score,contributing_metric_3_original_value,contributing_metric_3_reconstructed_value
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600258,2025-08-07 12:55:29+00,2025-08-07 12:55:29+00,42-06-65-6F-E2-26,Redmi-12-5G,116075.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AC_VHT80,4,,172.24.20.107,273.0,5G_R&D,1,00:06:AE:60:7B:AB;00:06:AE:60:7B:AA;00:06:AE:60:7B:A6;00:06:AE:60:7B:9B,0:03:55,26,105173.0,-91,,Generic Android,4,5GHz,268.0,1754571091,408.0,0.0,4.0,0.0,343.0,12,13,25,8.72,8.56,8.64,105173,115667,268,269,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,Zone A,1111,Zone-A,172.24.22.36,fe80::206:aeff:fe60:7bb7,161,00:06:ae:60:7b:b7,,,BLR,,1.3,802.11axa,,2303723600258_42:06:65:6f:e2:26_redmi-12-5g_172.24.20.107_blr_5g_r&d_00:06:ae:60:7b:b7_zone-a_5g_r&d,,0,00:06:AE:60:7B:AB;00:06:AE:60:7B:AA;00:06:AE:60:7B:A6,1754571329,116075.0,105173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6019397340111479,rssi,0.04583083702203394,-29.0,-28.38298988342285,snr,0.038803932357016624,66.0,66.52629089355469,rx_packets,0.030475778048507804,2048.0,3696.12255859375
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:09:36+00,2025-08-05 22:09:36+00,04-56-E5-59-30-AD,BLR5GLAPNEHA,26974.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,39,,172.24.17.94,211.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,8:39:22,16,30622.0,-56,,Windows 10,4,5GHz,180.0,1754400612,0.0,0.0,0.0,0.0,76.0,100,104,204,0.25,0.3,0.28,30622,26974,180,211,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_04:56:e5:59:30:ad_blr5glapneha_172.24.17.94_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754431776,4960349.0,47107156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.7025366427779258,tx_packets,31.870936006702113,2500565.0,2113.12890625,tx_bytes,25.021347784849258,2124437154.9999998,969415.375,rx_packets,18.243354042806754,988779.0,2182.978759765625
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:09:36+00,2025-08-05 22:09:36+00,7C-70-DB-2D-91-D2,tset,8862.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,31,,172.24.16.183,129.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,7:20:42,16,9173.0,-64,,Linux Ubuntu 20.04,4,5GHz,119.0,1754405332,430.0,0.0,5.0,0.0,49.0,102,108,210,0.08,0.09,0.08,9173,8432,119,124,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_7c:70:db:2d:91:d2_tset_172.24.16.183_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754431776,771375.0,865206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6776466839478109,snr,0.5892952952932811,21.0,13.00755786895752,rssi,0.571479376673979,-74.0,-81.6937026977539,rx_packets,0.047625849766619724,2601.0,25.40597152709961
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600258,2025-08-05 22:10:26+00,2025-08-05 22:10:27+00,3A-C7-B4-2A-75-42,V2022,0.0,MOBILE_TABLET,Guest,IEEE80211_MODE_11NG_HT20,12,,172.24.18.177,0.0,GUEST_HFCL,1,00:06:AE:60:7B:AB;00:06:AE:60:7B:AA;00:06:AE:60:7B:A6;00:06:AE:60:7B:9B,18:02:36,10,0.0,-84,,Generic Android,5,2.4GHz,0.0,1754366870,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,Zone A,1111,Zone-A,172.24.22.36,fe80::206:aeff:fe60:7bb7,5,00:06:ae:60:7b:b7,,,BLR,,6.3,802.11axg,,2303723600258_3a:c7:b4:2a:75:42_v2022_172.24.18.177_blr_5g_r&d_00:06:ae:60:7b:b7_zone-a_guest_hfcl,,0,00:06:AE:60:7B:9B,1754431827,360.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6942237789498911,tx_bytes,0.47533690794446487,40853867.0,513809.875,tx_packets,0.3433774903327702,27490.0,571.677734375,snr,0.28360421728083535,32.0,28.1535587310791
3ec0aea1-295d-4ac1-97e4-9ff0b4efced4,2407723800437,2025-08-05 22:12:26+00,2025-08-05 22:12:26+00,CC-15-31-60-4F-91,mi,147279.0,Laptop_PC,Guest,IEEE80211_MODE_11AXG_HE40,66,,192.168.171.2,1512.0,wifilab,1,00:06:AE:CB:00:26;00:06:AE:CB:00:22;00:06:AE:CB:00:16,7:20:25,46,158462.0,-29,2405:200:902:600:e0b8:3865:e957:b601,Windows 10,4,2.4GHz,844.0,1754405520,19450.0,1608.0,140.0,20.0,163.0,167,293,460,0.49,0.93,0.71,156854,127829,824,1372,,BLR-WIFILAB,BLR-WIFILAB,BLR-WIFILAB,,,,,BLR-WIFILAB,,ban,HFCL-cb:00:33,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,8,00:06:ae:cb:00:33,,,ban,,6.3,802.11axg,,2407723800437_cc:15:31:60:4f:91_mi_192.168.171.2_ban_blr-wifilab_00:06:ae:cb:00:33_2405:200:902:600:e0b8:3865:e957:b601_hfcl-cb:00:33_wifilab,,0,00:06:AE:CB:00:16,1754431946,11670317.0,14024074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6771227019915108,snr,0.1469662356650771,33.0,31.006738662719727,rssi,0.13274831951989308,-62.0,-63.78716278076172,rx_packets,0.00875137792064798,147.0,620.2721557617188
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-05 22:12:28+00,2025-08-05 22:12:28+00,70-32-17-D0-0E-4E,BLR5GLAPSWARNA,4533.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,27,,172.24.18.151,99.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,9:48:44,23,4617.0,-68,,Windows 10,4,5GHz,56.0,1754396624,0.0,0.0,0.0,0.0,8.0,52,77,129,0.06,0.09,0.07,4617,4533,56,99,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_70:32:17:d0:0e:4e_blr5glapswarna_172.24.18.151_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754431948,34445600.0,66750007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6805987851676141,snr,0.29000490150462854,38.0,34.06674575805664,rssi,0.2886564642377442,-57.0,-60.8861198425293,rx_bytes,0.01521541744437635,253988.0,794192.25
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-05 22:12:28+00,2025-08-05 22:12:28+00,2C-7B-A0-C9-D7-36,BLR5GLAPANKIT,1764.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,45,,172.24.22.113,42.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,9:16:37,23,4198.0,-50,,Windows 10,4,5GHz,58.0,1754398551,0.0,0.0,0.0,0.0,0.0,53,40,93,0.04,0.08,0.06,4198,1764,58,42,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_2c:7b:a0:c9:d7:36_blr5glapankit_172.24.22.113_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754431948,8074641.0,14831745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.667801493755704,rssi,0.19241442358089622,-78.0,-80.5904312133789,snr,0.1864028085711944,17.0,14.47187328338623,data_rate_from,0.025389507784133965,5.74,0.946586012840271
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-05 22:12:28+00,2025-08-05 22:12:28+00,A0-29-42-1B-7E-70,BLR5GTESTLAP2,27954.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,42,,172.24.19.160,265.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,8:38:24,23,53702.0,-53,,Windows 10,4,5GHz,211.0,1754400844,1186.0,0.0,13.0,0.0,33.0,90,104,194,0.26,0.58,0.42,53702,26768,211,252,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_a0:29:42:1b:7e:70_blr5gtestlap2_172.24.19.160_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754431948,10015163.0,82093967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6681570438973208,snr,0.17669117999720574,13.0,15.396410942077637,rssi,0.13797010482193994,-82.0,-80.14253997802734,rx_packets,0.018857067394891167,0.0,1019.7853393554688
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723601052,2025-08-05 22:12:28+00,2025-08-05 22:12:28+00,72-A5-36-37-D7-79,I2202,0.0,MOBILE_TABLET,Guest,IEEE80211_MODE_11AXG_HE20,22,,172.24.18.71,0.0,GUEST_HFCL,1,00:06:AE:60:0F:4B;00:06:AE:60:0F:4A;00:06:AE:60:0F:3B,9:19:45,12,0.0,-75,,Generic Android,5,2.4GHz,0.0,1754398363,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone_B1,172.24.23.138,fe80::206:aeff:fe60:f57,9,00:06:ae:60:0f:57,,,BLR,,6.3,802.11axg,,2303723601052_72:a5:36:37:d7:79_i2202_172.24.18.71_blr_5g_r&d_00:06:ae:60:0f:57_zone_b1_guest_hfcl,,0,00:06:AE:60:0F:3B,1754431948,2400.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6920368385822321,tx_bytes,0.685836741311175,58980608.0,776221.375,tx_packets,0.6094757437560939,48281.0,502.4911804199219,rssi,0.2370915625114174,-76.0,-72.80809020996094
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:14:36+00,2025-08-05 22:14:35+00,AC-74-B1-92-8E-ED,test,899190.0,Laptop_PC,Authorized,IEEE80211_MODE_11AC_VHT80,44,,172.24.23.220,4486.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,39:14:18,22,536234.0,-51,,Linux Ubuntu 20.04,4,5GHz,2962.0,1754290817,172.0,0.0,2.0,0.0,343.0,195,197,392,4.46,2.69,3.58,536234,899018,2962,4484,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_ac:74:b1:92:8e:ed_test_172.24.23.220_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754432075,415926741.0,281270809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6901079336728987,rssi,0.2682633841544542,-66.0,-62.388427734375,snr,0.244137771073203,29.0,32.3111686706543,rx_packets,0.020078991819781858,421.0,1506.866943359375
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:14:36+00,2025-08-05 22:14:35+00,C4-75-AB-BA-39-E3,sourya,646073.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,47,,172.24.19.165,1940.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,16:31:12,22,520593.0,-48,,Linux Ubuntu 20.04,4,5GHz,1927.0,1754372602,172.0,0.0,2.0,0.0,130.0,300,300,600,2.1,1.69,1.9,520593,645901,1927,1938,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_c4:75:ab:ba:39:e3_sourya_172.24.19.165_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754432075,453064543.0,982534145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6928740104773857,rssi,0.3000595991023435,-75.0,-70.96036529541016,snr,0.24816507766897888,20.0,23.36579132080078,rx_packets,0.016759945491624087,7.0,913.3737182617188
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:14:36+00,2025-08-05 22:14:35+00,CC-15-31-87-E4-3E,PIN-BC9LJG3,35883.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,40,,172.24.16.103,456.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,8:44:22,22,70855.0,-55,,Windows 10,4,5GHz,433.0,1754400612,688.0,0.0,8.0,0.0,202.0,233,238,471,0.15,0.3,0.22,70855,35195,433,448,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_cc:15:31:87:e4:3e_pin-bc9ljg3_172.24.16.103_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754432075,3784614.0,7448693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6990838367428175,snr,0.1144004105398333,42.0,40.448421478271484,rssi,0.10337922402533462,-53.0,-54.39177322387695,tx_bytes,0.07202525319725375,6277831.0,165318.875
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:14:36+00,2025-08-05 22:14:36+00,04-56-E5-59-30-AD,BLR5GLAPNEHA,21948.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,39,,172.24.17.94,215.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,8:44:22,22,32430.0,-56,,Windows 10,4,5GHz,182.0,1754400612,0.0,0.0,0.0,0.0,77.0,111,113,224,0.19,0.29,0.24,32430,21948,182,215,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_04:56:e5:59:30:ad_blr5glapneha_172.24.17.94_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754432076,4982297.0,47139586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.699954033563883,rssi,0.2264848646659241,-87.0,-83.95088195800781,snr,0.19165509553253512,8.0,10.59936237335205,rx_packets,0.011406419742741966,0.0,616.8561401367188
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-05 22:14:36+00,2025-08-05 22:14:36+00,7C-70-DB-2D-91-D2,tset,8614.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,31,,172.24.16.183,127.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,7:25:42,22,9419.0,-64,,Linux Ubuntu 20.04,4,5GHz,123.0,1754405332,258.0,0.0,3.0,0.0,56.0,107,107,214,0.08,0.09,0.08,9419,8356,123,124,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_7c:70:db:2d:91:d2_tset_172.24.16.183_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754432076,779989.0,874625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6927749091846087,rssi,0.3613940594908427,-85.0,-80.13462829589844,snr,0.3252441423752781,11.0,15.411192893981934,rx_packets,0.01569545822207012,0.0,848.8063354492188
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600258,2025-08-05 22:15:27+00,2025-08-05 22:15:27+00,3A-C7-B4-2A-75-42,V2022,0.0,MOBILE_TABLET,Guest,IEEE80211_MODE_11NG_HT20,12,,172.24.18.177,0.0,GUEST_HFCL,1,00:06:AE:60:7B:AB;00:06:AE:60:7B:AA;00:06:AE:60:7B:A6;00:06:AE:60:7B:9B,18:07:36,5,0.0,-84,,Generic Android,5,2.4GHz,0.0,1754366870,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,Zone A,1111,Zone-A,172.24.22.36,fe80::206:aeff:fe60:7bb7,5,00:06:ae:60:7b:b7,,,BLR,,6.3,802.11axg,,2303723600258_3a:c7:b4:2a:75:42_v2022_172.24.18.177_blr_5g_r&d_00:06:ae:60:7b:b7_zone-a_guest_hfcl,,0,00:06:AE:60:7B:9B,1754432127,360.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.7160868628115773,rssi,0.19768555895825318,-59.0,-56.33860397338867,snr,0.171516925910408,36.0,38.32623291015625,rx_packets,0.01466816770320424,793.0,1586.250732421875
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-05 22:17:28+00,2025-08-05 22:17:28+00,70-32-17-D0-0E-4E,BLR5GLAPSWARNA,10993.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,27,,172.24.18.151,135.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,9:53:44,10,18043.0,-68,,Windows 10,4,5GHz,79.0,1754396624,0.0,0.0,0.0,0.0,39.0,54,95,149,0.11,0.33,0.22,18043,10993,79,135,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_70:32:17:d0:0e:4e_blr5glapswarna_172.24.18.151_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754432248,34456593.0,66768050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.7283035918007735,rssi,0.30944630790809313,-84.0,-79.83399200439453,snr,0.19211677674868088,12.0,14.605624198913574,tx_bytes,0.01241763397209232,0.0,1053837.875
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-05 22:17:28+00,2025-08-05 22:17:28+00,2C-7B-A0-C9-D7-36,BLR5GLAPANKIT,1848.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,45,,172.24.22.113,44.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,9:21:37,10,3216.0,-50,,Windows 10,4,5GHz,45.0,1754398551,0.0,0.0,0.0,0.0,0.0,44,42,86,0.04,0.07,0.06,3216,1848,45,44,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_2c:7b:a0:c9:d7:36_blr5glapankit_172.24.22.113_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754432248,8076489.0,14834961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.7339068267624228,snr,0.18144233472689608,47.0,44.53915023803711,tx_bytes,0.0813104396031229,6897760.0,-2751.12109375,tx_packets,0.0587999102516989,6011.0,1401.5107421875
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-05 22:17:28+00,2025-08-05 22:17:28+00,A0-29-42-1B-7E-70,BLR5GTESTLAP2,9919.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,42,,172.24.19.160,134.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,8:43:24,10,12143.0,-53,,Windows 10,4,5GHz,110.0,1754400844,1032.0,0.0,12.0,0.0,11.0,85,99,184,0.1,0.14,0.12,12143,8887,110,122,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_a0:29:42:1b:7e:70_blr5gtestlap2_172.24.19.160_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754432248,10025082.0,82106110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.7548861474473947,rssi,0.040714825905237895,-53.0,-52.451866149902344,snr,0.023801205560198713,43.0,42.67719268798828,rx_bytes,0.004419259678586557,337482.0,494382.25
3ec0aea1-295d-4ac1-97e4-9ff0b4efced4,2407723800437,2025-08-05 22:17:26+00,2025-08-05 22:17:26+00,CC-15-31-60-4F-91,mi,156092.0,Laptop_PC,Guest,IEEE80211_MODE_11AXG_HE40,66,,192.168.171.2,1761.0,wifilab,1,00:06:AE:CB:00:26;00:06:AE:CB:00:22;00:06:AE:CB:00:16,7:25:25,45,159944.0,-29,2405:200:902:600:e0b8:3865:e957:b601,Windows 10,4,2.4GHz,876.0,1754405520,14450.0,1452.0,166.0,18.0,199.0,172,290,462,0.53,0.91,0.72,158492,141642,858,1595,,BLR-WIFILAB,BLR-WIFILAB,BLR-WIFILAB,,,,,BLR-WIFILAB,,ban,HFCL-cb:00:33,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,8,00:06:ae:cb:00:33,,,ban,,6.3,802.11axg,,2407723800437_cc:15:31:60:4f:91_mi_192.168.171.2_ban_blr-wifilab_00:06:ae:cb:00:33_2405:200:902:600:e0b8:3865:e957:b601_hfcl-cb:00:33_wifilab,,0,00:06:AE:CB:00:16,1754432246,11826409.0,14184018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.7558281251300253,rx_packets,0.41681785175849756,24002.0,1460.594970703125,tx_packets,0.3735810925491467,30580.0,1293.9326171875,rx_bytes,0.14748233506328615,5733089.0,496914.25
