client_mac,ap_mac,ap_name,start_time,end_time,number_of_anomalous_points,max_anomaly_score,avg_anomaly_score,duration_minutes
70-32-17-14-08-6B,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6663246926448005,0.6663246926448005,0.0
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 10:12:44+00:00,2025-08-08 10:12:44+00:00,1,0.665501767888031,0.665501767888031,0.0
74-4C-A1-7B-DE-B9,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:17:31+00:00,2025-08-08 10:17:31+00:00,1,0.6451577464423803,0.6451577464423803,0.0
AC-74-B1-E1-83-7C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:17:31+00:00,2025-08-08 10:17:31+00:00,1,0.6355874737153703,0.6355874737153703,0.0
F8-89-D2-B8-F4-0F,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:17:31+00:00,2025-08-08 10:17:31+00:00,1,0.6478404623797432,0.6478404623797432,0.0
70-32-17-14-08-6B,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:17:31+00:00,2025-08-08 10:17:31+00:00,1,0.6514459507029152,0.6514459507029152,0.0
70-32-17-0D-E2-4C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:17:31+00:00,2025-08-08 10:17:31+00:00,1,0.6475591888655047,0.6475591888655047,0.0
BE-EE-98-0A-E9-EA,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:24:04+00:00,2025-08-08 10:24:04+00:00,1,0.6284836015253067,0.6284836015253067,0.0
5A-EF-13-DA-D1-B7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:24:04+00:00,2025-08-08 10:24:04+00:00,1,0.6276705716447907,0.6276705716447907,0.0
26-FF-CE-34-13-7E,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:24:04+00:00,2025-08-08 10:24:04+00:00,1,0.6420418706907179,0.6420418706907179,0.0
EA-0A-C1-60-0C-A0,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:24:04+00:00,2025-08-08 10:24:04+00:00,1,0.6429714365214096,0.6429714365214096,0.0
C4-75-AB-BA-39-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.6516717123287878,0.6516717123287878,0.0
AC-74-B1-E1-83-7C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.6930688280727264,0.6930688280727264,0.0
70-32-17-14-08-6B,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.702827692394025,0.702827692394025,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.7018180923205504,0.7018180923205504,0.0
70-32-17-0D-E2-4C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.7204317947500753,0.7204317947500753,0.0
50-84-92-93-83-B6,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.6719894876809983,0.6719894876809983,0.0
70-32-17-D0-01-CE,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.6825765316807523,0.6825765316807523,0.0
F8-89-D2-B8-F4-0F,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.6979915461952357,0.6979915461952357,0.0
74-4C-A1-7B-DE-B9,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:27:30+00:00,2025-08-08 10:27:30+00:00,1,0.699452473457426,0.699452473457426,0.0
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 10:27:49+00:00,2025-08-08 10:27:49+00:00,1,0.6780454598286527,0.6780454598286527,0.0
72-A5-36-37-D7-79,00:06:ae:60:7b:b7,Zone-A,2025-08-08 10:28:43+00:00,2025-08-08 10:28:43+00:00,1,0.6750914721394028,0.6750914721394028,0.0
08-38-E6-56-09-40,00:06:ae:60:7b:b7,Zone-A,2025-08-08 10:28:43+00:00,2025-08-08 10:28:43+00:00,1,0.6878537474848666,0.6878537474848666,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-08 10:28:43+00:00,2025-08-08 10:28:43+00:00,1,0.6659410480806478,0.6659410480806478,0.0
BE-4F-39-2D-DC-87,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:29:02+00:00,2025-08-08 10:29:02+00:00,1,0.6497743273000922,0.6497743273000922,0.0
F8-AC-65-00-CF-9E,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:29:02+00:00,2025-08-08 10:29:02+00:00,1,0.6491992985685945,0.6491992985685945,0.0
AE-01-A7-FD-7E-D1,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:29:02+00:00,2025-08-08 10:29:02+00:00,1,0.6311837349216239,0.6311837349216239,0.0
5A-8F-84-E5-A5-38,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:29:02+00:00,2025-08-08 10:29:02+00:00,1,0.6235257604760366,0.6235257604760366,0.0
DA-82-49-46-AE-F6,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:29:02+00:00,2025-08-08 10:29:02+00:00,1,0.6242290795161408,0.6242290795161408,0.0
C4-75-AB-BA-39-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:32:40+00:00,2025-08-08 10:32:40+00:00,1,0.9068839829528246,0.9068839829528246,0.0
70-32-17-14-08-6B,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:32:40+00:00,2025-08-08 10:32:40+00:00,1,0.8529446319676339,0.8529446319676339,0.0
50-84-92-93-83-B6,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:32:40+00:00,2025-08-08 10:32:40+00:00,1,0.8957588605742753,0.8957588605742753,0.0
AC-74-B1-E1-83-7C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:32:40+00:00,2025-08-08 10:32:40+00:00,1,0.8905377499336928,0.8905377499336928,0.0
70-32-17-D0-01-CE,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:32:40+00:00,2025-08-08 10:32:40+00:00,1,0.8612098037710483,0.8612098037710483,0.0
74-4C-A1-7B-DE-B9,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:32:40+00:00,2025-08-08 10:32:40+00:00,1,0.8926616659746331,0.8926616659746331,0.0
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 10:32:49+00:00,2025-08-08 10:32:49+00:00,1,0.6231416138963776,0.6231416138963776,0.0
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:33:50+00:00,2025-08-08 10:33:50+00:00,1,0.7593349666185388,0.7593349666185388,0.0
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:33:50+00:00,2025-08-08 10:33:50+00:00,1,0.7665792442697209,0.7665792442697209,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:33:50+00:00,2025-08-08 10:33:50+00:00,1,0.8451071038486087,0.8451071038486087,0.0
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:33:50+00:00,2025-08-08 10:33:50+00:00,1,0.831076727953111,0.831076727953111,0.0
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:33:50+00:00,2025-08-08 10:33:50+00:00,1,0.8380783699111904,0.8380783699111904,0.0
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:33:50+00:00,2025-08-08 10:33:50+00:00,1,0.8249007946147274,0.8249007946147274,0.0
F8-89-D2-B8-F4-55,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.7480293125636077,0.7480293125636077,0.0
C4-75-AB-BC-9B-57,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.6922073310917156,0.6922073310917156,0.0
C4-75-AB-8B-95-75,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.7532268619251495,0.7532268619251495,0.0
2C-7B-A0-C9-D7-36,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.7547914297869113,0.7547914297869113,0.0
DA-32-AB-F7-04-B8,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.698164558408718,0.698164558408718,0.0
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.709205999129832,0.709205999129832,0.0
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.7022883929205539,0.7022883929205539,0.0
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.7036184968018666,0.7036184968018666,0.0
70-32-17-0E-CC-11,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.686910134612644,0.686910134612644,0.0
50-84-92-80-AF-4D,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.6900356939949138,0.6900356939949138,0.0
8C-E9-EE-44-14-07,00:06:ae:60:57:db,Zone-D2,2025-08-08 10:36:40+00:00,2025-08-08 10:36:40+00:00,1,0.6747374674572882,0.6747374674572882,0.0
56-B5-67-5B-B0-AE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00:00,2025-08-08 10:59:54+00:00,1,0.6525235217876107,0.6525235217876107,0.0
36-01-05-4C-C6-38,00:06:ae:60:57:db,Zone-D2,2025-08-08 11:15:19+00:00,2025-08-08 11:15:19+00:00,1,0.693253627361869,0.693253627361869,0.0
12-18-95-A6-D3-FD,00:06:ae:60:57:db,Zone-D2,2025-08-08 11:15:19+00:00,2025-08-08 11:15:19+00:00,1,0.6928320593980188,0.6928320593980188,0.0
A0-29-42-1B-7E-70,00:06:ae:60:57:db,Zone-D2,2025-08-08 11:15:19+00:00,2025-08-08 11:15:19+00:00,1,0.6548203800605805,0.6548203800605805,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 02:15:21+00:00,2025-08-09 02:15:21+00:00,1,0.6237233687415474,0.6237233687415474,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:15:21+00:00,2025-08-09 02:15:21+00:00,1,0.6320760316753586,0.6320760316753586,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:15:21+00:00,2025-08-09 02:15:21+00:00,1,0.6422904142759756,0.6422904142759756,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:15:21+00:00,2025-08-09 02:15:21+00:00,1,0.6533224574672528,0.6533224574672528,0.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:15:21+00:00,2025-08-09 02:15:21+00:00,1,0.6287327972566671,0.6287327972566671,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-09 02:18:10+00:00,2025-08-09 02:18:10+00:00,1,0.6242424924315111,0.6242424924315111,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 02:18:10+00:00,2025-08-09 02:18:10+00:00,1,0.623199004785929,0.623199004785929,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-09 02:20:12+00:00,2025-08-09 02:20:12+00:00,1,0.694270951971304,0.694270951971304,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-09 02:20:12+00:00,2025-08-09 02:20:12+00:00,1,0.701648696217798,0.701648696217798,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 02:20:12+00:00,2025-08-09 02:20:12+00:00,1,0.6704343917941268,0.6704343917941268,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:20:26+00:00,2025-08-09 02:20:26+00:00,1,0.6351436812054263,0.6351436812054263,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:20:26+00:00,2025-08-09 02:20:26+00:00,1,0.6531729722599098,0.6531729722599098,0.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:20:26+00:00,2025-08-09 02:20:26+00:00,1,0.6218323358801184,0.6218323358801184,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 02:20:26+00:00,2025-08-09 02:20:26+00:00,1,0.6596587996101864,0.6596587996101864,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00:00,2025-08-09 08:29:34+00:00,1,0.7369866600827311,0.7369866600827311,0.0
DA-82-49-46-AE-F6,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00:00,2025-08-09 08:29:34+00:00,1,0.6639989978202637,0.6639989978202637,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00:00,2025-08-09 08:29:34+00:00,1,0.7189099531478153,0.7189099531478153,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00:00,2025-08-09 08:29:34+00:00,1,0.7221237868530349,0.7221237868530349,0.0
86-A7-7D-E8-6D-B5,00:06:ae:60:57:db,Zone-D2,2025-08-09 08:29:34+00:00,2025-08-09 08:29:34+00:00,1,0.6934466531432354,0.6934466531432354,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:29:38+00:00,2025-08-09 08:29:38+00:00,1,0.68345720010879,0.68345720010879,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:29:38+00:00,2025-08-09 08:29:38+00:00,1,0.7275210346129761,0.7275210346129761,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 08:29:38+00:00,2025-08-09 08:29:38+00:00,1,0.7108030466689953,0.7108030466689953,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 08:29:52+00:00,2025-08-09 08:29:52+00:00,1,0.7390192753731687,0.7390192753731687,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 08:30:48+00:00,2025-08-09 08:30:48+00:00,1,0.6652888697203247,0.6652888697203247,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 08:32:11+00:00,2025-08-09 08:32:11+00:00,1,0.6675826530231862,0.6675826530231862,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-09 08:32:11+00:00,2025-08-09 08:32:11+00:00,1,0.6606635777207666,0.6606635777207666,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 08:34:52+00:00,2025-08-09 08:34:52+00:00,1,0.6334132487642931,0.6334132487642931,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 09:17:11+00:00,2025-08-09 09:17:11+00:00,1,0.6227792879921145,0.6227792879921145,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 22:09:34+00:00,2025-08-09 22:09:34+00:00,1,0.7133248078113611,0.7133248078113611,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:09:38+00:00,2025-08-09 22:09:38+00:00,1,0.6885580571986096,0.6885580571986096,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 22:09:38+00:00,2025-08-09 22:09:38+00:00,1,0.7032547291582798,0.7032547291582798,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-09 22:09:52+00:00,2025-08-09 22:09:52+00:00,1,0.7207381463271735,0.7207381463271735,0.0
66-08-48-50-67-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 22:10:49+00:00,2025-08-09 22:10:49+00:00,1,0.6996233161145883,0.6996233161145883,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 22:10:49+00:00,2025-08-09 22:10:49+00:00,1,0.7129973156013771,0.7129973156013771,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 22:12:10+00:00,2025-08-09 22:12:10+00:00,1,0.6331315496349622,0.6331315496349622,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:07:12+00:00,2025-08-10 06:07:12+00:00,1,1.0203530590706953,1.0203530590706953,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:07:12+00:00,2025-08-10 06:07:12+00:00,1,1.0324926766226334,1.0324926766226334,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:09:34+00:00,2025-08-10 06:09:34+00:00,1,1.0341411574389652,1.0341411574389652,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:09:34+00:00,2025-08-10 06:09:34+00:00,1,1.0221234120262284,1.0221234120262284,0.0
7E-9D-57-A6-CE-2C,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:09:38+00:00,2025-08-10 06:09:38+00:00,1,1.0302377311749693,1.0302377311749693,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:09:38+00:00,2025-08-10 06:09:38+00:00,1,1.0405442828106861,1.0405442828106861,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:09:38+00:00,2025-08-10 06:09:38+00:00,1,1.0307516527683116,1.0307516527683116,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:09:38+00:00,2025-08-10 06:09:38+00:00,1,1.027865518054497,1.027865518054497,0.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:09:38+00:00,2025-08-10 06:09:38+00:00,1,1.0341908191137246,1.0341908191137246,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:09:38+00:00,2025-08-10 06:09:38+00:00,1,1.0358572030487474,1.0358572030487474,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-10 06:09:47+00:00,2025-08-10 06:09:47+00:00,1,1.0389921241482383,1.0389921241482383,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-10 06:10:49+00:00,2025-08-10 06:10:49+00:00,1,1.0384573257432637,1.0384573257432637,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:12:08+00:00,2025-08-10 06:12:08+00:00,1,1.0505070490703525,1.0505070490703525,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:12:08+00:00,2025-08-10 06:12:08+00:00,1,1.0586424766146327,1.0586424766146327,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:14:30+00:00,2025-08-10 06:14:30+00:00,1,0.9967870895724402,0.9967870895724402,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:14:30+00:00,2025-08-10 06:14:30+00:00,1,1.0063934427929364,1.0063934427929364,0.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:14:33+00:00,2025-08-10 06:14:33+00:00,1,1.00880492482112,1.00880492482112,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:14:33+00:00,2025-08-10 06:14:33+00:00,1,1.016654906750749,1.016654906750749,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:14:33+00:00,2025-08-10 06:14:33+00:00,1,1.029170420028247,1.029170420028247,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-10 06:14:52+00:00,2025-08-10 06:14:52+00:00,1,0.9904386155131935,0.9904386155131935,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:49:29+00:00,2025-08-10 06:49:29+00:00,1,0.7081809821060963,0.7081809821060963,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:49:29+00:00,2025-08-10 06:49:29+00:00,1,0.7053655112881947,0.7053655112881947,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:49:38+00:00,2025-08-10 06:49:38+00:00,1,0.7422200527117258,0.7422200527117258,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:49:38+00:00,2025-08-10 06:49:38+00:00,1,0.7266485741880859,0.7266485741880859,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:49:38+00:00,2025-08-10 06:49:38+00:00,1,0.713831373027638,0.713831373027638,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:49:38+00:00,2025-08-10 06:49:38+00:00,1,0.7291684202320268,0.7291684202320268,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-10 06:49:52+00:00,2025-08-10 06:49:52+00:00,1,0.7144606278281619,0.7144606278281619,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-10 06:50:49+00:00,2025-08-10 06:50:49+00:00,1,0.7108649285205579,0.7108649285205579,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:52:13+00:00,2025-08-10 06:52:13+00:00,1,0.7171222076480266,0.7171222076480266,0.0
7E-9D-57-A6-CE-2C,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:52:13+00:00,2025-08-10 06:52:13+00:00,1,0.7518656871550372,0.7518656871550372,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-10 06:52:13+00:00,2025-08-10 06:52:13+00:00,1,0.7188017078860269,0.7188017078860269,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:54:34+00:00,2025-08-10 06:54:34+00:00,1,0.7364920420791196,0.7364920420791196,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-10 06:54:34+00:00,2025-08-10 06:54:34+00:00,1,0.7407363498616674,0.7407363498616674,0.0
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:54:38+00:00,2025-08-10 06:54:38+00:00,1,0.8077711659430523,0.8077711659430523,0.0
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:54:38+00:00,2025-08-10 06:54:38+00:00,1,0.7973324883249046,0.7973324883249046,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:54:38+00:00,2025-08-10 06:54:38+00:00,1,0.8082312652617282,0.8082312652617282,0.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:54:38+00:00,2025-08-10 06:54:38+00:00,1,0.8017995967044373,0.8017995967044373,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-10 06:54:38+00:00,2025-08-10 06:54:38+00:00,1,0.8073499951043366,0.8073499951043366,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-10 06:54:51+00:00,2025-08-10 06:54:51+00:00,1,0.8077237602297097,0.8077237602297097,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-10 06:55:49+00:00,2025-08-10 06:55:49+00:00,1,0.8109110716643937,0.8109110716643937,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-10 15:40:44+00:00,2025-08-10 15:40:44+00:00,1,0.6659483248534113,0.6659483248534113,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-10 15:42:13+00:00,2025-08-10 15:42:13+00:00,1,0.6739257430096681,0.6739257430096681,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-10 15:42:13+00:00,2025-08-10 15:42:13+00:00,1,0.6570436426474268,0.6570436426474268,0.0
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-10 15:44:52+00:00,2025-08-10 15:44:52+00:00,1,0.6672134838511493,0.6672134838511493,0.0
BA-63-6A-17-44-22,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00:00,2025-08-11 03:34:35+00:00,1,0.6349183379328499,0.6349183379328499,0.0
86-6E-94-3A-96-5A,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:39:22+00:00,2025-08-11 03:39:22+00:00,1,0.6303321349571865,0.6303321349571865,0.0
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:39:38+00:00,2025-08-11 03:39:38+00:00,1,0.6236561490826997,0.6236561490826997,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:39:38+00:00,2025-08-11 03:39:38+00:00,1,0.6252101720456915,0.6252101720456915,0.0
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00:00,2025-08-11 03:59:35+00:00,1,0.660755059369196,0.660755059369196,0.0
36-01-05-4C-C6-38,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00:00,2025-08-11 03:59:35+00:00,1,0.6675704156095159,0.6675704156095159,0.0
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00:00,2025-08-11 03:59:35+00:00,1,0.6660479464725455,0.6660479464725455,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00:00,2025-08-11 03:59:35+00:00,1,0.6576457275410154,0.6576457275410154,0.0
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00:00,2025-08-11 03:59:35+00:00,1,0.6743710400702766,0.6743710400702766,0.0
5E-23-77-EB-37-52,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:59:37+00:00,2025-08-11 03:59:37+00:00,1,0.6866386595722331,0.6866386595722331,0.0
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:59:37+00:00,2025-08-11 03:59:37+00:00,1,0.6919676009715726,0.6919676009715726,0.0
